dep,date2,golos
Крулько І.І.,2022-07-10,0
Крулько І.І.,2022-07-24,94
Крулько І.І.,2022-07-31,211
Крулько І.І.,2022-08-21,135
Крулько І.І.,2022-09-04,50
Крулько І.І.,2022-09-11,70
Крулько І.І.,2022-09-25,129
Крулько І.І.,2022-10-09,144
Крулько І.І.,2022-10-23,75
Крулько І.І.,2022-11-06,102
Крулько І.І.,2022-11-20,100
Крулько І.І.,2022-12-04,98
Крулько І.І.,2022-12-18,4
Крулько І.І.,2023-01-15,25
Крулько І.І.,2023-02-12,128
Крячко М.В.,2020-12-20,0
Крячко М.В.,2021-01-31,159
Крячко М.В.,2021-02-07,175
Крячко М.В.,2021-02-21,179
Крячко М.В.,2021-02-28,4
Крячко М.В.,2021-03-07,154
Крячко М.В.,2021-03-21,398
Крячко М.В.,2021-04-04,52
Крячко М.В.,2021-04-18,552
Крячко М.В.,2021-05-02,374
Крячко М.В.,2021-05-23,270
Крячко М.В.,2021-06-06,235
Крячко М.В.,2021-06-20,391
Крячко М.В.,2021-07-04,352
Крячко М.В.,2021-07-18,419
Крячко М.В.,2021-07-25,0
Крячко М.В.,2021-08-29,0
Крячко М.В.,2021-09-12,162
Крячко М.В.,2021-09-26,148
Крячко М.В.,2021-10-10,92
Крячко М.В.,2021-10-24,75
Крячко М.В.,2021-11-07,0
Крячко М.В.,2021-11-21,124
Крячко М.В.,2021-12-05,272
Крячко М.В.,2021-12-19,215
Крячко М.В.,2022-01-30,0
Крячко М.В.,2022-02-06,0
Крячко М.В.,2022-02-20,80
Крячко М.В.,2022-02-27,31
Крячко М.В.,2022-04-24,78
Крячко М.В.,2022-05-08,90
Крячко М.В.,2022-05-15,45
Крячко М.В.,2022-05-22,30
Крячко М.В.,2022-06-05,53
Крячко М.В.,2022-06-19,38
Крячко М.В.,2022-06-26,71
Крячко М.В.,2022-07-03,46
Крячко М.В.,2022-07-10,100
Крячко М.В.,2022-07-24,94
Крячко М.В.,2022-07-31,212
Крячко М.В.,2022-08-21,77
Крячко М.В.,2022-09-04,51
Крячко М.В.,2022-09-11,74
Крячко М.В.,2022-09-25,129
Крячко М.В.,2022-10-09,199
Крячко М.В.,2022-10-23,42
Крячко М.В.,2022-11-06,104
Крячко М.В.,2022-11-20,100
Крячко М.В.,2022-12-04,98
Крячко М.В.,2022-12-18,86
Крячко М.В.,2023-01-15,156
Крячко М.В.,2023-02-12,86
Кубів С.І.,2020-12-20,196
Кубів С.І.,2021-01-31,216
Кубів С.І.,2021-02-07,177
Кубів С.І.,2021-02-21,179
Кубів С.І.,2021-02-28,4
Кубів С.І.,2021-03-07,155
Кубів С.І.,2021-03-21,314
Кубів С.І.,2021-04-04,51
Кубів С.І.,2021-04-18,550
Кубів С.І.,2021-05-02,375
Кубів С.І.,2021-05-23,269
Кубів С.І.,2021-06-06,238
Кубів С.І.,2021-06-20,392
Кубів С.І.,2021-07-04,353
Кубів С.І.,2021-07-18,415
Кубів С.І.,2021-07-25,9
Кубів С.І.,2021-08-29,2
Кубів С.І.,2021-09-12,160
Кубів С.І.,2021-09-26,162
Кубів С.І.,2021-10-10,111
Кубів С.І.,2021-10-24,448
Кубів С.І.,2021-11-07,373
Кубів С.І.,2021-11-21,163
Кубів С.І.,2021-12-05,332
Кубів С.І.,2021-12-19,217
Кубів С.І.,2022-01-30,0
Кубів С.І.,2022-02-06,27
Кубів С.І.,2022-02-20,152
Кубів С.І.,2022-02-27,34
Кубів С.І.,2022-04-24,77
Кубів С.І.,2022-05-08,90
Кубів С.І.,2022-05-15,45
Кубів С.І.,2022-05-22,30
Кубів С.І.,2022-06-05,53
Кубів С.І.,2022-06-19,38
Кубів С.І.,2022-06-26,70
Кубів С.І.,2022-07-03,46
Кубів С.І.,2022-07-10,100
Кубів С.І.,2022-07-24,92
Кубів С.І.,2022-07-31,212
Кубів С.І.,2022-08-21,138
Кубів С.І.,2022-09-04,51
Кубів С.І.,2022-09-11,72
Кубів С.І.,2022-09-25,129
Кубів С.І.,2022-10-09,120
Кубів С.І.,2022-10-23,68
Кубів С.І.,2022-11-06,86
Кубів С.І.,2022-11-20,100
Кубів С.І.,2022-12-04,78
Кубів С.І.,2022-12-18,78
Кубів С.І.,2023-01-15,156
Кубів С.І.,2023-02-12,116
Кузбит Ю.М.,2020-12-20,181
Кузбит Ю.М.,2021-01-31,216
Кузбит Ю.М.,2021-02-07,174
Кузбит Ю.М.,2021-02-21,158
Кузбит Ю.М.,2021-02-28,4
Кузбит Ю.М.,2021-03-07,106
Кузбит Ю.М.,2021-03-21,371
Кузбит Ю.М.,2021-04-04,51
Кузбит Ю.М.,2021-04-18,536
Кузбит Ю.М.,2021-05-02,353
Кузбит Ю.М.,2021-05-23,269
Кузбит Ю.М.,2021-06-06,236
Кузбит Ю.М.,2021-06-20,387
Кузбит Ю.М.,2021-07-04,351
Кузбит Ю.М.,2021-07-18,419
Кузбит Ю.М.,2021-07-25,6
Кузбит Ю.М.,2021-08-29,4
Кузбит Ю.М.,2021-09-12,158
Кузбит Ю.М.,2021-09-26,86
Кузбит Ю.М.,2021-10-10,106
Кузбит Ю.М.,2021-10-24,438
Кузбит Ю.М.,2021-11-07,371
Кузбит Ю.М.,2021-11-21,159
Кузбит Ю.М.,2021-12-05,324
Кузбит Ю.М.,2021-12-19,215
Кузбит Ю.М.,2022-01-30,115
Кузбит Ю.М.,2022-02-06,27
Кузбит Ю.М.,2022-02-20,151
Кузбит Ю.М.,2022-02-27,33
Кузбит Ю.М.,2022-04-24,78
Кузбит Ю.М.,2022-05-08,90
Кузбит Ю.М.,2022-05-15,45
Кузбит Ю.М.,2022-05-22,30
Кузбит Ю.М.,2022-06-05,53
Кузбит Ю.М.,2022-06-19,38
Кузбит Ю.М.,2022-06-26,11
Кузбит Ю.М.,2022-07-03,46
Кузбит Ю.М.,2022-07-10,100
Кузбит Ю.М.,2022-07-24,94
Кузбит Ю.М.,2022-07-31,212
Кузбит Ю.М.,2022-08-21,138
Кузбит Ю.М.,2022-09-04,51
Кузбит Ю.М.,2022-09-11,73
Кузбит Ю.М.,2022-09-25,129
Кузбит Ю.М.,2022-10-09,199
Кузбит Ю.М.,2022-10-23,77
Кузбит Ю.М.,2022-11-06,105
Кузбит Ю.М.,2022-11-20,100
Кузбит Ю.М.,2022-12-04,98
Кузбит Ю.М.,2022-12-18,84
Кузбит Ю.М.,2023-01-15,160
Кузбит Ю.М.,2023-02-12,156
Кузнєцов О.О.,2020-12-20,195
Кузнєцов О.О.,2021-01-31,215
Кузнєцов О.О.,2021-02-07,175
Кузнєцов О.О.,2021-02-21,178
Кузнєцов О.О.,2021-02-28,4
Кузнєцов О.О.,2021-03-07,153
Кузнєцов О.О.,2021-03-21,398
Кузнєцов О.О.,2021-04-04,52
Кузнєцов О.О.,2021-04-18,543
Кузнєцов О.О.,2021-05-02,369
Кузнєцов О.О.,2021-05-23,263
Кузнєцов О.О.,2021-06-06,235
Кузнєцов О.О.,2021-06-20,386
Кузнєцов О.О.,2021-07-04,345
Кузнєцов О.О.,2021-07-18,421
Кузнєцов О.О.,2021-07-25,9
Кузнєцов О.О.,2021-08-29,4
Кузнєцов О.О.,2021-09-12,160
Кузнєцов О.О.,2021-09-26,147
Кузнєцов О.О.,2021-10-10,109
Кузнєцов О.О.,2021-10-24,423
Кузнєцов О.О.,2021-11-07,368
Кузнєцов О.О.,2021-11-21,161
Кузнєцов О.О.,2021-12-05,332
Кузнєцов О.О.,2021-12-19,215
Кузнєцов О.О.,2022-01-30,118
Кузнєцов О.О.,2022-02-06,27
Кузнєцов О.О.,2022-02-20,154
Кузнєцов О.О.,2022-02-27,34
Кузнєцов О.О.,2022-04-24,78
Кузнєцов О.О.,2022-05-08,90
Кузнєцов О.О.,2022-05-15,45
Кузнєцов О.О.,2022-05-22,30
Кузнєцов О.О.,2022-06-05,53
Кузнєцов О.О.,2022-06-19,38
Кузнєцов О.О.,2022-06-26,71
Кузнєцов О.О.,2022-07-03,46
Кузнєцов О.О.,2022-07-10,97
Кузнєцов О.О.,2022-07-24,94
Кузнєцов О.О.,2022-07-31,212
Кузнєцов О.О.,2022-08-21,138
Кузнєцов О.О.,2022-09-04,51
Кузнєцов О.О.,2022-09-11,73
Кузнєцов О.О.,2022-09-25,129
Кузнєцов О.О.,2022-10-09,199
Кузнєцов О.О.,2022-10-23,77
Кузнєцов О.О.,2022-11-06,105
Кузнєцов О.О.,2022-11-20,100
Кузнєцов О.О.,2022-12-04,98
Кузнєцов О.О.,2022-12-18,86
Кузнєцов О.О.,2023-01-15,160
Кузнєцов О.О.,2023-02-12,156
Кузьмін Р.Р.,2020-12-20,186
Кузьмін Р.Р.,2021-01-31,208
Кузьмін Р.Р.,2021-02-07,151
Кузьмін Р.Р.,2021-02-21,175
Кузьмін Р.Р.,2021-02-28,3
Кузьмін Р.Р.,2021-03-07,98
Кузьмін Р.Р.,2021-03-21,184
Кузьмін Р.Р.,2021-04-04,0
Кузьмін Р.Р.,2021-04-18,317
Кузьмін Р.Р.,2021-05-02,34
Кузьмін Р.Р.,2021-05-23,149
Кузьмін Р.Р.,2021-06-06,169
Кузьмін Р.Р.,2021-06-20,319
Кузьмін Р.Р.,2021-07-04,147
Кузьмін Р.Р.,2021-07-18,242
Кузьмін Р.Р.,2021-07-25,0
Кузьмін Р.Р.,2021-08-29,0
Кузьмін Р.Р.,2021-09-12,105
Кузьмін Р.Р.,2021-09-26,82
Кузьмін Р.Р.,2021-10-10,45
Кузьмін Р.Р.,2021-10-24,190
Кузьмін Р.Р.,2021-11-07,151
Кузьмін Р.Р.,2021-11-21,0
Кузьмін Р.Р.,2021-12-05,0
Кузьмін Р.Р.,2021-12-19,0
Кузьмін Р.Р.,2022-01-30,0
Кузьмін Р.Р.,2022-02-06,0
Кузьмін Р.Р.,2022-02-20,0
Кузьмін Р.Р.,2022-02-27,0
Кузьмін Р.Р.,2022-04-24,0
Кузьмін Р.Р.,2022-05-08,0
Кузьмін Р.Р.,2022-05-15,0
Кузьмін Р.Р.,2022-05-22,0
Кузьмін Р.Р.,2022-06-05,0
Кузьмін Р.Р.,2022-06-19,0
Кузьмін Р.Р.,2022-06-26,0
Кузьмін Р.Р.,2022-07-03,0
Кузьмін Р.Р.,2022-07-10,0
Кузьмін Р.Р.,2022-07-24,0
Кузьмін Р.Р.,2022-07-31,0
Кузьмін Р.Р.,2022-08-21,0
Кузьмін Р.Р.,2022-09-04,0
Кузьмін Р.Р.,2022-09-11,0
Кузьмін Р.Р.,2022-09-25,0
Кузьмін Р.Р.,2022-10-09,0
Кузьмін Р.Р.,2022-10-23,0
Кузьмін Р.Р.,2022-11-06,0
Кузьмін Р.Р.,2022-11-20,0
Кузьмін Р.Р.,2022-12-04,0
Кузьмін Р.Р.,2022-12-18,0
Кузьмін Р.Р.,2023-01-15,0
Кузьміних С.В.,2020-12-20,188
Кузьміних С.В.,2021-01-31,169
Кузьміних С.В.,2021-02-07,156
Кузьміних С.В.,2021-02-21,178
Кузьміних С.В.,2021-02-28,4
Кузьміних С.В.,2021-03-07,155
Кузьміних С.В.,2021-03-21,389
Кузьміних С.В.,2021-04-04,45
Кузьміних С.В.,2021-04-18,522
Кузьміних С.В.,2021-05-02,363
Кузьміних С.В.,2021-05-23,267
Кузьміних С.В.,2021-06-06,201
Кузьміних С.В.,2021-06-20,366
Кузьміних С.В.,2021-07-04,326
Кузьміних С.В.,2021-07-18,420
Кузьміних С.В.,2021-07-25,0
Кузьміних С.В.,2021-08-29,4
Кузьміних С.В.,2021-09-12,132
Кузьміних С.В.,2021-09-26,107
Кузьміних С.В.,2021-10-10,108
Кузьміних С.В.,2021-10-24,225
Кузьміних С.В.,2021-11-07,359
Кузьміних С.В.,2021-11-21,107
Кузьміних С.В.,2021-12-05,307
Кузьміних С.В.,2021-12-19,199
Кузьміних С.В.,2022-01-30,74
Кузьміних С.В.,2022-02-06,0
Кузьміних С.В.,2022-02-20,73
Кузьміних С.В.,2022-02-27,33
Кузьміних С.В.,2022-04-24,78
Кузьміних С.В.,2022-05-08,90
Кузьміних С.В.,2022-05-15,45
Кузьміних С.В.,2022-05-22,23
Кузьміних С.В.,2022-06-05,53
Кузьміних С.В.,2022-06-19,36
Кузьміних С.В.,2022-06-26,71
Кузьміних С.В.,2022-07-03,45
Кузьміних С.В.,2022-07-10,100
Кузьміних С.В.,2022-07-24,94
Кузьміних С.В.,2022-07-31,212
Кузьміних С.В.,2022-08-21,138
Кузьміних С.В.,2022-09-04,51
Кузьміних С.В.,2022-09-11,74
Кузьміних С.В.,2022-09-25,126
Кузьміних С.В.,2022-10-09,199
Кузьміних С.В.,2022-10-23,77
Кузьміних С.В.,2022-11-06,105
Кузьміних С.В.,2022-11-20,98
Кузьміних С.В.,2022-12-04,98
Кузьміних С.В.,2022-12-18,85
Кузьміних С.В.,2023-01-15,160
Кузьміних С.В.,2023-02-12,156
Культенко А.В.,2020-12-20,195
Культенко А.В.,2021-01-31,215
Культенко А.В.,2021-02-07,177
Культенко А.В.,2021-02-21,176
Культенко А.В.,2021-02-28,4
Культенко А.В.,2021-03-07,155
Культенко А.В.,2021-03-21,388
Культенко А.В.,2021-04-04,52
Культенко А.В.,2021-04-18,301
Культенко А.В.,2021-05-02,187
Культенко А.В.,2021-05-23,269
Культенко А.В.,2021-06-06,232
Культенко А.В.,2021-06-20,0
Культенко А.В.,2021-07-04,329
Культенко А.В.,2021-07-18,379
Культенко А.В.,2021-07-25,9
Культенко А.В.,2021-08-29,2
Культенко А.В.,2021-09-12,153
Культенко А.В.,2021-09-26,144
Культенко А.В.,2021-10-10,109
Культенко А.В.,2021-10-24,403
Культенко А.В.,2021-11-07,263
Культенко А.В.,2021-11-21,157
Культенко А.В.,2021-12-05,266
Культенко А.В.,2021-12-19,197
Культенко А.В.,2022-01-30,0
Культенко А.В.,2022-02-06,0
Культенко А.В.,2022-02-20,135
Культенко А.В.,2022-02-27,25
Культенко А.В.,2022-04-24,46
Культенко А.В.,2022-05-08,81
Культенко А.В.,2022-05-15,45
Культенко А.В.,2022-05-22,23
Культенко А.В.,2022-06-05,49
Культенко А.В.,2022-06-19,0
Культенко А.В.,2022-06-26,68
Культенко А.В.,2022-07-03,46
Культенко А.В.,2022-07-10,100
Культенко А.В.,2022-07-24,94
Культенко А.В.,2022-07-31,210
Культенко А.В.,2022-08-21,134
Культенко А.В.,2022-09-04,51
Культенко А.В.,2022-09-11,65
Культенко А.В.,2022-09-25,124
Культенко А.В.,2022-10-09,13
Культенко А.В.,2022-10-23,77
Культенко А.В.,2022-11-06,100
Культенко А.В.,2022-11-20,100
Культенко А.В.,2022-12-04,98
Культенко А.В.,2022-12-18,86
Культенко А.В.,2023-01-15,151
Культенко А.В.,2023-02-12,98
Кулініч О.І.,2020-12-20,194
Кулініч О.І.,2021-01-31,216
Кулініч О.І.,2021-02-07,177
Кулініч О.І.,2021-02-21,180
Кулініч О.І.,2021-02-28,4
Кулініч О.І.,2021-03-07,154
Кулініч О.І.,2021-03-21,402
Кулініч О.І.,2021-04-04,51
Кулініч О.І.,2021-04-18,530
Кулініч О.І.,2021-05-02,350
Кулініч О.І.,2021-05-23,233
Кулініч О.І.,2021-06-06,237
Кулініч О.І.,2021-06-20,391
Кулініч О.І.,2021-07-04,350
Кулініч О.І.,2021-07-18,417
Кулініч О.І.,2021-07-25,0
Кулініч О.І.,2021-08-29,2
Кулініч О.І.,2021-09-12,160
Кулініч О.І.,2021-09-26,163
Кулініч О.І.,2021-10-10,108
Кулініч О.І.,2021-10-24,377
Кулініч О.І.,2021-11-07,361
Кулініч О.І.,2021-11-21,130
Кулініч О.І.,2021-12-05,291
Кулініч О.І.,2021-12-19,218
Кулініч О.І.,2022-01-30,116
Кулініч О.І.,2022-02-06,27
Кулініч О.І.,2022-02-20,152
Кулініч О.І.,2022-02-27,33
Кулініч О.І.,2022-04-24,0
Кулініч О.І.,2022-05-08,89
Кулініч О.І.,2022-05-15,44
Кулініч О.І.,2022-05-22,30
Кулініч О.І.,2022-06-05,53
Кулініч О.І.,2022-06-19,38
Кулініч О.І.,2022-06-26,71
Кулініч О.І.,2022-07-03,46
Кулініч О.І.,2022-07-10,100
Кулініч О.І.,2022-07-24,94
Кулініч О.І.,2022-07-31,212
Кулініч О.І.,2022-08-21,138
Кулініч О.І.,2022-09-04,0
Кулініч О.І.,2022-09-11,74
Кулініч О.І.,2022-09-25,82
Кулініч О.І.,2022-10-09,180
Кулініч О.І.,2022-10-23,76
Кулініч О.І.,2022-11-06,99
Кулініч О.І.,2022-11-20,100
Кулініч О.І.,2022-12-04,18
Кулініч О.І.,2022-12-18,1
Кулініч О.І.,2023-01-15,160
Кулініч О.І.,2023-02-12,156
Кунаєв А.Ю.,2020-12-20,179
Кунаєв А.Ю.,2021-01-31,206
Кунаєв А.Ю.,2021-02-07,174
Кунаєв А.Ю.,2021-02-21,163
Кунаєв А.Ю.,2021-02-28,4
Кунаєв А.Ю.,2021-03-07,154
Кунаєв А.Ю.,2021-03-21,379
Кунаєв А.Ю.,2021-04-04,51
Кунаєв А.Ю.,2021-04-18,499
Кунаєв А.Ю.,2021-05-02,334
Кунаєв А.Ю.,2021-05-23,269
Кунаєв А.Ю.,2021-06-06,228
Кунаєв А.Ю.,2021-06-20,381
Кунаєв А.Ю.,2021-07-04,348
Кунаєв А.Ю.,2021-07-18,396
Кунаєв А.Ю.,2021-07-25,0
Кунаєв А.Ю.,2021-08-29,3
Кунаєв А.Ю.,2021-09-12,159
Кунаєв А.Ю.,2021-09-26,146
Кунаєв А.Ю.,2021-10-10,104
Кунаєв А.Ю.,2021-10-24,330
Кунаєв А.Ю.,2021-11-07,370
Кунаєв А.Ю.,2021-11-21,152
Кунаєв А.Ю.,2021-12-05,327
Кунаєв А.Ю.,2021-12-19,206
Кунаєв А.Ю.,2022-01-30,115
Кунаєв А.Ю.,2022-02-06,27
Кунаєв А.Ю.,2022-02-20,142
Кунаєв А.Ю.,2022-02-27,30
Кунаєв А.Ю.,2022-04-24,78
Кунаєв А.Ю.,2022-05-08,90
Кунаєв А.Ю.,2022-05-15,45
Кунаєв А.Ю.,2022-05-22,29
